image_id,filename,filepath,split,caption,label,all_captions_json,source_dataset,source_hf_split
flickr1k_162,105493603.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/105493603.jpg,train,Two people sitting beside each other at a table with food on it smiling.,,"[""Two people sitting beside each other at a table with food on it smiling."", ""A couple wearing white sweaters sit at a restaurant table."", ""A man and woman seated at a table together."", ""A man and a woman eating dinner together."", ""A man and woman wearing khaki smiling.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_163,105493628.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/105493628.jpg,train,White wine and appetizers on are displayed in an upscale restaurant.,,"[""White wine and appetizers on are displayed in an upscale restaurant."", ""Food sits on white plates in front of wineglasses and a wine rack."", ""A well lit room, with three glasses on the table and two plates."", ""An elegant food serving on table at a restaurant."", ""A meal is on a table in a restaurant.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_164,1055753357.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1055753357.jpg,train,Two construction workers are sitting up on the side of a building.,,"[""Two construction workers are sitting up on the side of a building."", ""Two constructions workers sit on a beam taking a break."", ""Two construction workers take a seat on a steel beam."", ""Two construction workers sitting on an I-beam."", ""Two men take a break from construction.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_165,1056198351.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1056198351.jpg,train,A smiling little boy holds a hand mixer in a bowl.,,"[""A smiling little boy holds a hand mixer in a bowl."", ""Young boy with blond-hair playing with a mixer."", ""A child has fun with a blender in the kitchen."", ""A child using an electric mixer in a bowl."", ""A child happily mixing batter in a bowl.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_166,1056249424.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1056249424.jpg,train,"Two boys, one with a yellow and orange ball, play in some water in front of a field.",,"[""Two boys, one with a yellow and orange ball, play in some water in front of a field."", ""Two children play with a balloon in mud on a sunny day."", ""Two kids are running and playing in some water."", ""The children are playing in the water."", ""Two boys play in a puddle.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_167,1056359656.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1056359656.jpg,train,A young girl sits on a seat and looks at a train pamphlet.,,"[""A young girl sits on a seat and looks at a train pamphlet."", ""A young girl on a train reads a book about train rides."", ""A little girl looking at a brochure on train rides"", ""Child sitting down looking at train ride brochure"", ""A young blond girl with a magizine in her hands""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_168,1056415186.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1056415186.jpg,train,"Two Asian girls laughing, as the girl on the right holds an instrument.",,"[""Two Asian girls laughing, as the girl on the right holds an instrument."", ""Two women are sitting and talking and laughing together."", ""2 girls in metal chairs are laughing together."", ""Two women laugh while sitting on the floor."", ""Two asian women smiling and laughing.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_169,105685221.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/105685221.jpg,train,"Several people jogging outside on a sunny day in what seems to be a neighborhood, could be part of a marathon.",,"[""Several people jogging outside on a sunny day in what seems to be a neighborhood, could be part of a marathon."", ""Seven people are running and one of them is a man wearing a blue t-shirt and red shorts"", ""People jogging together on a park sidewalk."", ""A group of joggers running on the sidewalk."", ""Seven joggers run down a path.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_170,1056873310.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1056873310.jpg,val,Two dogs run towards each other on a rocky area with water in the background.,,"[""Two dogs run towards each other on a rocky area with water in the background."", ""A brown dog is running after a black dog on a rocky shore."", ""Two dogs run across stones near a body of water."", ""A brown dog is running after the black dog."", ""Two dogs playing on a beach.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_171,1057089366.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1057089366.jpg,train,A kid jumps off the diving board and into the swimming pool below.,,"[""A kid jumps off the diving board and into the swimming pool below."", ""The boy is jumping off a high diving board into the pool."", ""A child jumps off a high diving board into the pool."", ""A little kid is jumping off a high dive at the pool."", ""A boy descends off the end of a high diving board.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_172,1057251835.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1057251835.jpg,train,A white dog is running down a rocky beach.,,"[""A white dog is running down a rocky beach."", ""Light brown dog running along the beach."", ""A light-colored dog runs on the beach."", ""A small yellow dog runs on a beach"", ""A tan dog runs on a sandy beach.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_173,105806535.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/105806535.jpg,train,"A young man is bathing, with only his shorts on, in a large wooden pale.",,"[""A young man is bathing, with only his shorts on, in a large wooden pale."", ""A man lounges in a wooden basin of water while eating a fruit."", ""A guy in a huge wooden tub while people are looking over."", ""A man holding a yellow ball, soaking in a wooden tub."", ""A man laying in a wooden tub outside.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_174,1059514525.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1059514525.jpg,train,"A person is sleeping on a bench on the sidewalk, across the street from a bus stop.",,"[""A person is sleeping on a bench on the sidewalk, across the street from a bus stop."", ""A man with a plaid blanket sleeps on a bench near a city street."", ""A person laying on a street bench under a blue plaid blanket."", ""A man is sleeping on a bench near a bus stop."", ""Someone sleeping on bench on city street.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_175,10602072.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/10602072.jpg,train,Two young girls are playing in the forest; the younger one is climbing a short tree and is about 2 feet off the ground.,,"[""Two young girls are playing in the forest; the younger one is climbing a short tree and is about 2 feet off the ground."", ""A little girl in a red shirt and jeans climbs a small tree while another little girl looks on."", ""Two young girl are playing near a small tree, and one has climbed up into the branches."", ""One child is climbing in a tree while another, older child, watches."", ""A young girl watched as a girl younger than her climb a tree.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_176,106027774.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/106027774.jpg,train,It looks as though a soldier is sleeping in a car on his way home after a deployment.,,"[""It looks as though a soldier is sleeping in a car on his way home after a deployment."", ""A young man asleep during a car ride wearing his seat belt."", ""A boy in a beige shirt is sleeping in a car."", ""A man asleep in a car that's driving."", ""A boy sleeps on a car ride.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_177,106027978.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/106027978.jpg,train,Pink shirted woman sleeping in a car with blue and white blanket on her.,,"[""Pink shirted woman sleeping in a car with blue and white blanket on her."", ""A woman in a pink shirt wrapped up in a blue blanket asleep in a car."", ""A woman in a red shirt is under a blanket and sleeping in a vehicle."", ""A lady with brown hair in a pink shirt sleeping in a car."", ""A woman sleeps under a blue and white blanket in a car.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_178,106039369.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/106039369.jpg,train,One man wearing a white shirt is flipping a pancake by flinging it into the air.,,"[""One man wearing a white shirt is flipping a pancake by flinging it into the air."", ""Man is flipping an omelet or pancake in the air, while in his kitchen."", ""A man in a home kitchen is flipping a pancake extremely high."", ""A guy flipping a pancake high into the air from a skillet."", ""Man flipping pancake in kitchen while looking in awe.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_179,1060605297.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1060605297.jpg,train,Firefighters converse with a man at the scene of an emergency.,,"[""Firefighters converse with a man at the scene of an emergency."", ""Firefighters wear reflective uniforms and stare upwards."", ""Several firefighters are responding to an alarm."", ""Reflections from the firemen's uniforms."", ""Firefighters are responding to an event.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_180,1061467336.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1061467336.jpg,train,"A few firefighters, wearing black, yellow, and pink jackets, standing next to a firetruck.",,"[""A few firefighters, wearing black, yellow, and pink jackets, standing next to a firetruck."", ""Several firefighters stand outside of a building near their firetrucks."", ""Firefighters at a scene with a firetruck that has it's lights on."", ""Firemen stand outside of their firetruck with all its lights on."", ""Four on-duty firemen talk in front of a firetruck.""]",Vishva007/Flickr-Dataset-1k,train
