caption_index,video_id,sport,caption_id,caption
1149,video6743,soccer,9,football match where guy misses easy goal shots
1150,video6743,soccer,10,men are playing soccer
1151,video6743,soccer,11,men play soccer
1152,video6743,soccer,12,people are playing soccer
1153,video6743,soccer,13,people playing soccer
1154,video6743,soccer,14,soccer players kicking ball
1155,video6743,soccer,15,some guys are playing football
1156,video6743,soccer,16,the people are playing football
1157,video6743,soccer,17,two teams are playing soccer
1158,video6743,soccer,18,two teams playing soccer
1159,video6743,soccer,19,people are playing soccer
1160,video7125,soccer,0,a man making an amazing soccer goal
1161,video7125,soccer,1,a man scores goals on a goalie in slow motion
1162,video7125,soccer,2,a man talks about a really good soccer player
1163,video7125,soccer,3,a newsanchor is voicing over multiple scenes such as sports players rubbing each other s heads a soccer field and teams playing soccer while speaking about a specific player
1164,video7125,soccer,4,a soccer player celebrates with his team
1165,video7125,soccer,5,a soccer player kicks the ball
1166,video7125,soccer,6,a soccer player makes an impressive goal from down field
1167,video7125,soccer,7,a sports cast of a soccer game
1168,video7125,soccer,8,a sports commentator is discussing soccer matches
1169,video7125,soccer,9,a video of a soccer goal celebration as well as a brief soccer clip
1170,video7125,soccer,10,highlights from soccer matches
1171,video7125,soccer,11,highlights of a men s soccer game
1172,video7125,soccer,12,men celebrating soccer goals
1173,video7125,soccer,13,people are playing soccer
1174,video7125,soccer,14,people are playing soccer
1175,video7125,soccer,15,people are playing soccer
1176,video7125,soccer,16,some man s are playing football in a football ground
1177,video7125,soccer,17,two teams are playing football
1178,video7125,soccer,18,a soccer player kicks the ball
1179,video7125,soccer,19,people are playing soccer
1180,video7247,soccer,0,rugby being played with music playing in the background
1181,video7247,soccer,1,a big brawl at a soccer match one of the plays runs away with the ball in his hand
1182,video7247,soccer,2,people gathered in the stadium to watch some sports competition
1183,video7247,soccer,3,there is a young man running with rugby ball
1184,video7247,soccer,4,two rugby teams scrum then the team in blue steals the ball
1185,video7247,soccer,5,two teams of rugby players are playing a rugby game
1186,video7247,soccer,6,the through ball players play in the playground
1187,video7247,soccer,7,a two team are playing a rugby game in the ground
1188,video7247,soccer,8,several men are running aon a field and passing ball to one another
1189,video7247,soccer,9,a group of men on two different teams are involved in a very intense rugby match
1190,video7247,soccer,10,a huddle for the ball a quick dodge and a missed pass resulting in the opposite team player dashing for the post with the ball
1191,video7247,soccer,11,an amazing display of superb ball handling passing and final run to the post by players in a football match on the ground
1192,video7247,soccer,12,a soccer game with teams in yellow and teams in white as a man desperately tried to make a goal
1193,video7247,soccer,13,men play an intense game of rugby against one another
1194,video7247,soccer,14,men are playing a professional game of rugby together
1195,video7247,soccer,15,men in blue jerseys and yellow jerseys play rugby as the crowd cheers in the background a man in blue gets the ball and runs
1196,video7247,soccer,16,the players are running and fighting for the ball
1197,video7247,soccer,17,a yellow and blue color dress players playing game inside stadium running and catching ball dashing audience watching displaying on screen
1198,video7247,soccer,18,rugby players begin to form a scrum when the ball is passed to an opponent who runs the ball in
1199,video7247,soccer,19,a football match between the two opponent team
1200,video7261,soccer,0,a guy dressed in black is practising football and trying to make a goal
1201,video7261,soccer,1,a thin man in black tries to kick balls into a soccer net a different man comes on and kicks another ball
1202,video7261,soccer,2,men shoot soccer balls at a goal from distance and react to the results of their shots
1203,video7261,soccer,3,a boy in black clothing and yellow sneakers is playing soccer in a field
1204,video7261,soccer,4,a man plays soccer on a field and attempts to make several goals
1205,video7261,soccer,5,man misses his first goal and scores second while other goals in first shot
1206,video7261,soccer,6,a guy is kicking a soccer ball he made a goal
1207,video7261,soccer,7,a guy is trying to shoot soccer balls in a goal
1208,video7261,soccer,8,a young man wearing a black outfit with yellow sneakers kicks a yellow soccer ball toward a white-framed net on a green field by low buildings
1209,video7261,soccer,9,some football players are kicking a football to the goal post
1210,video7261,soccer,10,a man is practicing a foot ball in the ground
1211,video7261,soccer,11,men are kicking soccer balls into a soccer net
1212,video7261,soccer,12,three persons on a football field try their skills at shooting a long shot goal on the foot ball ground
1213,video7261,soccer,13,boys in black track suits play soccer and try to make a goal
1214,video7261,soccer,14,a soccer player is teased by teammates for missing the easy goal kick
1215,video7261,soccer,15,a guy wearing black kicks soccer balls towards the goal
1216,video7261,soccer,16,a football field with young men trying to place a goal
1217,video7261,soccer,17,person in black shirt is scoring goal on training
1218,video7261,soccer,18,a man in black fails to kick a soccer ball into a goal
1219,video7261,soccer,19,a person with black dress playing football in the ground
1220,video7390,soccer,0,a facebook icon is shown on the top corner
1221,video7390,soccer,1,a man discusses long shots in a soccer video game
1222,video7390,soccer,2,a man explains how to play a soccer game
1223,video7390,soccer,3,a man is discussing playing a soccer video game
1224,video7390,soccer,4,a man is giving running commentary of soccer
1225,video7390,soccer,5,a man is playing a soccer video game
1226,video7390,soccer,6,a man playing a soccer video game
1227,video7390,soccer,7,a person describing how to play a soccer video game
1228,video7390,soccer,8,a person is playing a video game
1229,video7390,soccer,9,a person playing fifa soccer and showing how to score goals
1230,video7390,soccer,10,a soccer game being played
1231,video7390,soccer,11,gameplay footage of someone playing a game
1232,video7390,soccer,12,it is about a football match
1233,video7390,soccer,13,man giving tips on how to play a soccer video game
1234,video7390,soccer,14,mana talking about ways to score in a football video game
1235,video7390,soccer,15,people are playing soccer
1236,video7390,soccer,16,players are playing in the football ground
1237,video7390,soccer,17,someone playing a soccer game while giving commentary
1238,video7390,soccer,18,the soccer game looks very realistic
1239,video7390,soccer,19,a person playing fifa soccer and showing how to score goals
1240,video8730,soccer,0,a coach gives some practice tips to a soccer team
1241,video8730,soccer,1,a coach swears at players
1242,video8730,soccer,2,a group of people cheer on a player s goal
1243,video8730,soccer,3,a guy kicking a ball into a goal
1244,video8730,soccer,4,a man is kicking a foot ball in a ground and put goal
1245,video8730,soccer,5,a man is kicking a soccer ball into the goalpost
1246,video8730,soccer,6,a man kicked a soccer ball
1247,video8730,soccer,7,a man scoring in a soccer game
1248,video8730,soccer,8,a man throwing a tantrum during a soccer game
1249,video8730,soccer,9,a video is shown of soccer players messing around
1250,video8730,soccer,10,guys play soccer and one guy gets mad
1251,video8730,soccer,11,people are playing soccer
1252,video8730,soccer,12,people outside playing soccer
1253,video8730,soccer,13,people play soccer in a park
1254,video8730,soccer,14,people playing soccer and laughing
1255,video8730,soccer,15,players are playing soccer
